member_name,expression,augmentation_type,image_path,height,width,aspect_ratio,total_pixels,blue_mean,blue_std,blue_min,blue_max,blue_median,green_mean,green_std,green_min,green_max,green_median,red_mean,red_std,red_min,red_max,red_median,hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std,gray_mean,gray_std,gray_min,gray_max,gray_median,blue_hist_0,blue_hist_1,blue_hist_2,blue_hist_3,blue_hist_4,blue_hist_5,blue_hist_6,blue_hist_7,blue_hist_8,blue_hist_9,blue_hist_10,blue_hist_11,blue_hist_12,blue_hist_13,blue_hist_14,blue_hist_15,green_hist_0,green_hist_1,green_hist_2,green_hist_3,green_hist_4,green_hist_5,green_hist_6,green_hist_7,green_hist_8,green_hist_9,green_hist_10,green_hist_11,green_hist_12,green_hist_13,green_hist_14,green_hist_15,red_hist_0,red_hist_1,red_hist_2,red_hist_3,red_hist_4,red_hist_5,red_hist_6,red_hist_7,red_hist_8,red_hist_9,red_hist_10,red_hist_11,red_hist_12,red_hist_13,red_hist_14,red_hist_15,gray_hist_0,gray_hist_1,gray_hist_2,gray_hist_3,gray_hist_4,gray_hist_5,gray_hist_6,gray_hist_7,gray_hist_8,gray_hist_9,gray_hist_10,gray_hist_11,gray_hist_12,gray_hist_13,gray_hist_14,gray_hist_15,sobel_mean_x,sobel_mean_y,sobel_std_x,sobel_std_y,sobel_max_x,sobel_max_y,edge_density,edge_count,laplacian_variance,num_faces_detected,face_x,face_y,face_width,face_height,face_area,face_aspect_ratio,face_center_x,face_center_y,face_gray_mean,face_gray_std,face_blue_mean,face_blue_std,face_green_mean,face_green_std,face_red_mean,face_red_std
Bellox,neutral,grayscale,../data/augmented_images/Bellox_neutral_grayscale.jpg,2560,2430,0.94921875,6220800,172.01799752443415,60.35498442654476,1,254,206.0,172.01799752443415,60.35498442654476,1,254,206.0,172.01799752443415,60.35498442654476,1,254,206.0,0.0,0.0,0.0,0.0,172.01799752443415,60.35498442654476,172.01799752443415,60.35498442654476,1,254,206.0,0.00029996142,0.0031884967,0.008642619,0.02702482,0.0810354,0.09275769,0.04916892,0.040758904,0.018405672,0.012040573,0.010408951,0.008844682,0.18652666,0.3747182,0.08092625,0.0052522183,0.00029996142,0.0031884967,0.008642619,0.02702482,0.0810354,0.09275769,0.04916892,0.040758904,0.018405672,0.012040573,0.010408951,0.008844682,0.18652666,0.3747182,0.08092625,0.0052522183,0.00029996142,0.0031884967,0.008642619,0.02702482,0.0810354,0.09275769,0.04916892,0.040758904,0.018405672,0.012040573,0.010408951,0.008844682,0.18652666,0.3747182,0.08092625,0.0052522183,0.00029996142,0.0031884967,0.008642619,0.02702482,0.0810354,0.09275769,0.04916892,0.040758904,0.018405672,0.012040573,0.010408951,0.008844682,0.18652666,0.3747182,0.08092625,0.0052522183,15.248393775720164,13.54229648919753,34.21213244624948,25.972052936856997,869.0,847.0,0.031002604166666666,192861,100.66826497687316,2,793,465,776,776,602176,1.0,1181.0,853.0,133.27449782123497,43.50831098935434,133.27449782123497,43.50831098935434,133.27449782123497,43.50831098935434,133.27449782123497,43.50831098935434
Bellox,neutral,brightened,../data/augmented_images/Bellox_neutral_brightened.jpg,2560,2430,0.94921875,6220800,209.33473234953703,62.39757448366279,30,255,252.0,215.01671907150205,59.35388094074647,30,255,255.0,229.73655253343622,41.73635428163285,35,255,255.0,10.611158050411523,23.168247969479197,28.032806391460905,37.04843781591516,229.737025623714,41.73463149131478,218.7810558127572,54.052717451273956,31,255,255.0,0.0,0.000107220934,0.00032519933,0.0032658179,0.0091944765,0.029801793,0.070865646,0.08261574,0.06458944,0.031047774,0.017739197,0.013495531,0.009580601,0.012026106,0.04679141,0.60855407,0.0,4.8064558e-05,0.00025028936,0.0027850117,0.007190072,0.016316872,0.046931263,0.078154415,0.06714554,0.035773214,0.03511847,0.021324106,0.012077224,0.008268711,0.0076617156,0.660955,0.0,0.0,4.018776e-05,0.0011496914,0.0015145962,0.0039155735,0.006993313,0.011538548,0.02117927,0.044401683,0.07119567,0.061567646,0.030484665,0.033760287,0.023508713,0.68875015,0.0,3.2150206e-07,0.00014821245,0.0018806263,0.0042722803,0.008559028,0.02157938,0.054988265,0.08072434,0.055097897,0.03629292,0.033965245,0.016836742,0.012561728,0.009846322,0.6632467,11.57035558127572,10.592376221707818,35.33851731021205,27.42265668388152,888.0,872.0,0.051738843878600824,321857,123.90621061561959,2,788,451,785,785,616225,1.0,1180.5,843.5,195.1342301918942,43.69323612114766,172.39133433405007,51.136153275474314,187.0917343502779,46.38850635234494,219.55827498072944,40.05394973422755
Bellox,neutral,contrast,../data/augmented_images/Bellox_neutral_contrast.jpg,2560,2430,0.94921875,6220800,204.72047405478395,70.40307640643293,0,255,255.0,210.45308400848765,66.45044925386094,0,255,255.0,227.33995000643003,46.27695471551517,6,255,255.0,8.47188287680041,22.44293072512669,33.00102462705761,45.47613354215558,227.34048964763375,46.27494885969116,214.84752025462964,60.41564474703457,2,255,255.0,0.00029192388,0.0016444831,0.0046704602,0.012639853,0.032362718,0.06909594,0.075470515,0.05214426,0.03564156,0.019228877,0.011901524,0.010581437,0.008646797,0.010334201,0.032697886,0.6226476,0.00016814558,0.0014768197,0.0040790574,0.008057806,0.01789593,0.047486335,0.0725119,0.055527747,0.035493024,0.03412921,0.0234547,0.01400463,0.010461998,0.0066359635,0.006427469,0.66218925,2.009388e-05,0.0005137603,0.0012305492,0.0018875386,0.0038835842,0.006811664,0.010804719,0.014840374,0.032027394,0.05890641,0.059713863,0.041684028,0.027244246,0.028172905,0.020817902,0.691441,9.7415126e-05,0.0011609439,0.0022977751,0.0051212064,0.009052373,0.021594489,0.048650656,0.0690834,0.05609118,0.032657538,0.033177406,0.02419319,0.013539738,0.010976241,0.008589892,0.66371655,13.149097222222222,12.07576903292181,40.21611691437628,31.387251804120478,1004.0,988.0,0.06483506944444445,403326,163.1425337568221,1,789,453,785,785,616225,1.0,1181.5,845.5,189.57763966083817,49.10844273184166,163.76876952411862,58.06968163876042,180.47183901983854,52.271382666168144,217.29327924053715,44.82208746853587
Bellox,neutral,blurred,../data/augmented_images/Bellox_neutral_blurred.jpg,2560,2430,0.94921875,6220800,143.48843669624486,52.2320930175522,11,245,171.0,167.703381719393,63.32890277009367,10,255,205.0,191.41929703575101,56.884615126013166,15,255,223.0,17.019556166409465,20.269384226077246,68.87897087191358,22.77684715173296,191.41960165895063,56.884406351750016,172.0196936085391,60.019469065307774,14,254,206.0,0.00017779064,0.004957562,0.018223058,0.094699554,0.10967368,0.057040572,0.024992926,0.016420718,0.013156507,0.037149403,0.22951454,0.31396267,0.07018856,0.0069785235,0.0027535043,0.000110435954,0.00022392618,0.004459716,0.011478267,0.054040637,0.118449554,0.05525527,0.045827705,0.024466788,0.014623682,0.009745692,0.0070851017,0.009263117,0.22769885,0.36477944,0.04864326,0.0039589764,7.716049e-06,0.0014792309,0.0031949268,0.008476402,0.016405446,0.03377845,0.105176345,0.065840885,0.038526393,0.03590374,0.01898984,0.014754533,0.0059998715,0.17219521,0.38437563,0.09489535,8.56803e-05,0.0027107445,0.007836452,0.020685442,0.08639323,0.09903678,0.046013374,0.040230677,0.018704347,0.01251077,0.01043676,0.0064953063,0.19218059,0.38026765,0.07249807,0.0039141267,7.307811053240741,5.352328157150206,19.380806155352747,12.323792421219832,422.0,384.0,0.0037858474794238684,23551,4.741556066497302,1,790,458,781,781,609961,1.0,1180.5,848.5,133.69073760453537,43.47281058854918,110.06958313728255,40.05104315047513,126.57126603176269,44.9208166294785,156.69902338018332,43.711692948903895
Bellox,neutral,noisy,../data/augmented_images/Bellox_neutral_noisy.jpg,2560,2430,0.94921875,6220800,207.10666393389917,60.71880757282921,0,255,234.0,219.27578687628602,57.81681112401255,0,255,255.0,230.3443330439815,46.82853504743916,7,255,255.0,61.36307291666667,57.65277585953478,67.51395158179012,59.258960346028275,248.64232574588476,26.106289453456128,221.19979825745884,43.441308176665096,6,255,238.0,7.6838995e-05,0.00090390304,0.0042351466,0.017821662,0.037783403,0.04203977,0.031539835,0.019187564,0.011515882,0.010037937,0.03716146,0.09955054,0.10767683,0.061618604,0.025690747,0.4931599,4.854681e-05,0.0007616384,0.0029862719,0.010980099,0.029566133,0.03846997,0.033405833,0.025038742,0.015833013,0.009520801,0.0061549963,0.0046690134,0.028158598,0.100357346,0.11404305,0.58000594,4.6617797e-06,0.00026974024,0.00076758617,0.0021092142,0.00469393,0.009892779,0.02340985,0.035642523,0.03187323,0.02611529,0.01823849,0.012272859,0.007987237,0.016847512,0.093473025,0.71640205,2.8935185e-06,8.117927e-05,0.0004253472,0.0013885674,0.004567258,0.012136381,0.020212352,0.026566518,0.0324701,0.034652296,0.025189847,0.022188947,0.035283726,0.084279515,0.22330038,0.4772547,67.73709844393004,67.26972350823046,108.20170223869818,107.49938754541229,871.0,840.0,0.20482622813786008,1274183,19012.545164253133,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bellox,smiling,original,../data/augmented_images/Bellox_smiling_original.jpg,2560,1920,0.75,4915200,143.47385965983074,55.0801189602101,0,255,175.0,165.52454874674478,66.30214082938956,0,255,207.0,188.62401509602864,60.448308434990885,3,255,225.0,21.844081827799478,34.22517980920583,66.56149800618489,22.713094146980723,188.62581380208334,60.443769002027054,169.9337343343099,63.15101356154278,1,255,209.0,0.000785319,0.008519897,0.039241944,0.08933553,0.0746047,0.076955974,0.033546142,0.026173096,0.02382304,0.02424764,0.116144,0.37473735,0.088102624,0.021584066,0.0020147704,0.00018391927,0.0012758382,0.0085719805,0.030917969,0.07645488,0.06704651,0.042037558,0.07305338,0.03387797,0.023139037,0.015632732,0.010977783,0.01505188,0.104247436,0.41059834,0.08265971,0.0044569904,0.0006097412,0.0021815998,0.0057328288,0.016106974,0.033002116,0.06517863,0.06019633,0.039362792,0.04706319,0.05323466,0.0280247,0.0200177,0.017106527,0.072329715,0.43663982,0.103212684,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,14.228436686197917,12.139790445963541,34.406696195781755,24.452948946050675,901.0,877.0,0.023137003580729166,113723,113.37341467850734,1,702,546,550,550,302500,1.0,977.0,821.0,128.90752066115704,41.2736120005493,106.75298181818182,37.6625630839287,121.64643305785124,42.32621650514678,151.59552727272728,42.535351346963
Bellox,smiling,rotated,../data/augmented_images/Bellox_smiling_rotated.jpg,2560,1920,0.75,4915200,123.66812662760417,67.83387558557469,0,255,160.0,142.5608066813151,80.44181875420492,0,255,193.0,163.74127665201823,81.11028282426183,0,255,216.0,19.825259806315103,34.83565117370085,60.92209431966146,30.260742029549267,163.7429823811849,81.10756716399317,146.7521944173177,79.01233461985977,0,255,197.0,0.10691488,0.008078206,0.038256023,0.09166199,0.074635826,0.07652995,0.03311788,0.024428507,0.021528523,0.021793416,0.10543091,0.32500306,0.05581543,0.014815674,0.0018719482,0.00011779785,0.107426755,0.008214721,0.030026652,0.07825623,0.0674349,0.041412964,0.07321676,0.033185426,0.021769205,0.013589884,0.00881429,0.013731486,0.09999207,0.3436621,0.056328937,0.0029376221,0.10692485,0.0021339925,0.005554606,0.015976155,0.032490846,0.0662738,0.060694784,0.03910136,0.046841025,0.052808024,0.02731832,0.018393148,0.014347535,0.06946126,0.37039307,0.07128723,0.107099816,0.0048402916,0.016249185,0.049496055,0.081010744,0.053089395,0.048846435,0.061713256,0.026313884,0.018570963,0.013135172,0.012919311,0.07498311,0.36182597,0.06662232,0.0032840983,13.073849690755209,10.864644775390625,39.62751796993824,27.94541812854422,973.0,898.0,0.014063517252604166,69125,106.82850682094498,1,554,561,582,582,338724,1.0,845.0,852.0,132.44504965694784,44.530833335860564,109.92837236215917,40.33146342015151,125.54465877823833,46.04363814539218,154.54140539200057,44.818703295019496
Bellox,smiling,flipped,../data/augmented_images/Bellox_smiling_flipped.jpg,2560,1920,0.75,4915200,143.47385965983074,55.080118960210115,0,255,175.0,165.52454874674478,66.30214082938954,0,255,207.0,188.62401509602864,60.44830843499086,3,255,225.0,21.844081827799478,34.22517980920585,66.56149800618489,22.713094146980726,188.62581380208334,60.443769002027075,169.9337343343099,63.151013561542726,1,255,209.0,0.000785319,0.008519897,0.039241944,0.08933553,0.0746047,0.076955974,0.033546142,0.026173096,0.02382304,0.02424764,0.116144,0.37473735,0.088102624,0.021584066,0.0020147704,0.00018391927,0.0012758382,0.0085719805,0.030917969,0.07645488,0.06704651,0.042037558,0.07305338,0.03387797,0.023139037,0.015632732,0.010977783,0.01505188,0.104247436,0.41059834,0.08265971,0.0044569904,0.0006097412,0.0021815998,0.0057328288,0.016106974,0.033002116,0.06517863,0.06019633,0.039362792,0.04706319,0.05323466,0.0280247,0.0200177,0.017106527,0.072329715,0.43663982,0.103212684,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,14.228436686197917,12.139790445963541,34.406696195781734,24.452948946050665,901.0,877.0,0.023119710286458334,113638,113.3734146785072,1,663,548,549,549,301401,1.0,937.5,822.5,128.7070348140849,40.91646753954886,106.52836586474497,37.32270536290454,121.41827664805359,41.9383835023929,151.46281200128732,42.248392284629226
Bellox,smiling,grayscale,../data/augmented_images/Bellox_smiling_grayscale.jpg,2560,1920,0.75,4915200,169.9337343343099,63.15101356154278,1,255,209.0,169.9337343343099,63.15101356154278,1,255,209.0,169.9337343343099,63.15101356154278,1,255,209.0,0.0,0.0,0.0,0.0,169.9337343343099,63.15101356154278,169.9337343343099,63.15101356154278,1,255,209.0,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,0.00085001625,0.00504659,0.016731974,0.04968038,0.07948852,0.05287191,0.04938375,0.06190084,0.027210897,0.020188598,0.015392252,0.015129395,0.07645101,0.42191386,0.10235351,0.0054064943,14.228436686197917,12.139790445963541,34.406696195781755,24.452948946050675,901.0,877.0,0.023137003580729166,113723,113.37341467850734,1,702,546,550,550,302500,1.0,977.0,821.0,128.90752066115704,41.2736120005493,128.90752066115704,41.2736120005493,128.90752066115704,41.2736120005493,128.90752066115704,41.2736120005493
Bellox,smiling,brightened,../data/augmented_images/Bellox_smiling_brightened.jpg,2560,1920,0.75,4915200,207.08847086588543,63.739438642537365,30,255,255.0,211.84188741048177,61.25931785159774,30,255,255.0,227.23639282226563,45.78313579317146,34,255,255.0,12.356531372070313,36.518874372990304,28.065709431966145,36.04434930584201,227.23857666015624,45.77527451538087,215.91619873046875,56.41481146118225,31,255,255.0,0.0,9.1756185e-05,0.00039204914,0.0043223063,0.015039469,0.04278422,0.06964152,0.057214357,0.06684224,0.044555664,0.022105915,0.021142986,0.018465372,0.018020019,0.028288167,0.59109396,0.0,3.479004e-05,0.00053995766,0.0046895347,0.01387736,0.032553304,0.06013855,0.054875895,0.04000895,0.038438313,0.054201458,0.028811442,0.019355468,0.01394755,0.012137451,0.62639,0.0,0.0,6.7545574e-05,0.0016607665,0.002898763,0.0060129804,0.012602132,0.021373698,0.041787922,0.05403849,0.04256592,0.03313212,0.027822876,0.044134114,0.039772745,0.6721299,0.0,8.138021e-07,0.00020690919,0.00322937,0.0070373537,0.017991332,0.03957194,0.063207604,0.049779255,0.03308451,0.041960858,0.051440228,0.025250245,0.020468546,0.017174887,0.6295962,11.13346638997396,10.196038004557291,35.716488284829886,26.5547085509133,879.0,886.0,0.0433721923828125,213183,143.1918603374455,2,701,540,560,560,313600,1.0,981.0,820.0,191.79892538265307,42.84850760615576,169.42860331632653,48.31671412925608,183.58411989795917,45.09934933369171,216.44426977040817,40.726395520604235
Bellox,smiling,contrast,../data/augmented_images/Bellox_smiling_contrast.jpg,2560,1920,0.75,4915200,201.79636250813803,71.65003167802749,0,255,255.0,206.9584826660156,68.67529589466534,0,255,255.0,224.55884521484376,51.009618089766825,4,255,255.0,11.714884440104166,36.42669634142768,33.74397908528646,44.172074169057275,224.5614892578125,50.99987858772265,211.63249064127604,63.15759539292607,1,255,255.0,0.00030314128,0.0023317465,0.006670329,0.020863852,0.04307373,0.064639896,0.051602986,0.051665243,0.04829244,0.025177613,0.016333414,0.018208211,0.016318358,0.015136922,0.016615396,0.60276675,0.00018412272,0.0027793376,0.006884359,0.017126871,0.033189088,0.057056885,0.049488727,0.03238078,0.027214559,0.052796222,0.034368694,0.019766439,0.0170518,0.011184692,0.010535278,0.62799215,1.7089844e-05,0.0010972087,0.0016770427,0.003221639,0.006221517,0.012396648,0.01998474,0.02970642,0.04848958,0.044032186,0.03054769,0.024979249,0.027865397,0.037860923,0.034571532,0.67733115,7.792155e-05,0.0019498698,0.003984782,0.009200643,0.019456787,0.037884723,0.056215413,0.04436483,0.031677246,0.026478678,0.048937988,0.03611206,0.019687908,0.018736165,0.014898885,0.6303361,12.689798177083333,11.658003336588541,40.62906140055064,30.38251681654661,998.0,1002.0,0.057264404296875,281466,188.01430316558955,1,702,541,560,560,313600,1.0,982.0,821.0,185.83491709183673,48.23188262404821,160.4848150510204,54.98673552042197,176.49301658163265,50.82350420876544,213.84784119897958,45.70146647962237
Bellox,smiling,blurred,../data/augmented_images/Bellox_smiling_blurred.jpg,2560,1920,0.75,4915200,143.4740496826172,54.74298043645463,12,253,175.0,165.52449971516927,65.99966808153911,12,252,207.0,188.62420532226562,60.11725828692088,13,255,225.0,21.72989949544271,34.023329192537005,66.34893371582031,22.058845482115014,188.62548868815105,60.1137921568084,169.93276285807292,62.83852048560451,13,253,209.0,0.00012715657,0.006655477,0.033622842,0.09833781,0.075307414,0.07580322,0.0334023,0.026327515,0.024160359,0.023560995,0.11861816,0.3783728,0.084609985,0.019756673,0.0013197835,1.7496744e-05,0.0007570394,0.006912435,0.026652018,0.08343139,0.06805847,0.03997457,0.07425293,0.033228148,0.023884684,0.015664672,0.011015829,0.01429952,0.10592,0.4153253,0.078181155,0.0024418132,0.00055358885,0.0017272949,0.004923299,0.015052083,0.03120463,0.068629965,0.062310994,0.038335163,0.04703349,0.053426515,0.028266398,0.020207113,0.016500447,0.0699589,0.45034158,0.09152853,0.0006276449,0.0039737956,0.014561158,0.04827067,0.08425374,0.054747313,0.0479305,0.06191467,0.026976114,0.021066487,0.015262248,0.014463704,0.07438415,0.43423828,0.09444071,0.002888794,6.499266560872396,4.636234741210938,19.598741023643026,11.778140316647244,391.0,373.0,0.0038466389973958333,18907,4.150127965787674,1,706,548,546,546,298116,1.0,979.0,821.0,128.2460854164151,40.077664588159216,106.17926243475694,36.585178991066456,120.93223107783547,41.06867599388009,151.02052556722887,41.43910597772873
Bellox,smiling,noisy,../data/augmented_images/Bellox_smiling_noisy.jpg,2560,1920,0.75,4915200,207.13191548665364,61.81074506262877,0,255,237.0,218.0166153971354,59.938065855478136,0,255,255.0,228.83469807942708,49.409697871124564,4,255,255.0,61.938967895507815,58.00189350112638,68.26459615071614,61.14885634173988,248.231669921875,27.563606019849455,220.01166137695313,45.224537919991405,10,255,239.0,7.507324e-05,0.0012054443,0.006581421,0.021915486,0.03464091,0.039223228,0.033333536,0.022901611,0.016405843,0.013502197,0.021585286,0.082765706,0.106414184,0.07047018,0.03239197,0.49658793,8.666992e-05,0.0013584391,0.005790812,0.01819051,0.030421346,0.030146891,0.030545859,0.028316854,0.020828247,0.014146118,0.009496867,0.007358602,0.01659383,0.08497722,0.11188029,0.58986145,2.5634765e-05,0.00044230142,0.0012605794,0.0036234537,0.008467407,0.017966513,0.027244465,0.027289428,0.023922933,0.025452066,0.023059895,0.017059123,0.012226969,0.013857828,0.08250712,0.7155943,1.6276042e-06,0.00014648438,0.0007409668,0.0026737468,0.0075946045,0.014072672,0.018722737,0.02523519,0.032764893,0.036001585,0.029742025,0.03134786,0.03702006,0.06777934,0.2103418,0.48581442,69.68370300292969,69.27147277832032,111.9097519091778,111.26585038063521,845.0,832.0,0.190643310546875,937050,20371.47484877636,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bellox,surprised,original,../data/augmented_images/Bellox_surprised_original.jpg,2560,2276,0.8890625,5826560,137.17312136148945,50.56289552770123,0,255,167.0,158.01030144716609,61.42510181049094,0,255,198.0,181.92616689779217,54.56071711173907,0,255,218.0,18.35033433106327,27.61709345076162,66.97972148231547,21.938529805599345,181.9270298426516,54.560408345411766,162.7878248915312,57.97528412105594,0,255,200.0,0.00017145622,0.0026132057,0.009975183,0.044215627,0.140717,0.15075448,0.050632104,0.016746074,0.015210862,0.02916146,0.22302714,0.27156934,0.022573868,0.008694839,0.013587949,0.00034943433,0.00015858414,0.0029767135,0.006691427,0.027319208,0.087996006,0.1559258,0.09219248,0.030471668,0.01233129,0.010789729,0.010434459,0.021133224,0.24025652,0.26795793,0.02031868,0.013046292,3.2609292e-05,0.00037552175,0.003191935,0.008042824,0.017428981,0.023427201,0.059708815,0.14363158,0.096243925,0.043022983,0.018933127,0.018190837,0.01792859,0.23353076,0.26699752,0.049312804,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,16.66934640679921,14.810394297836115,34.98957365402558,28.29994982530718,871.0,893.0,0.04720555525043937,275046,118.81083709439858,2,499,419,879,879,772641,1.0,938.5,858.5,140.532080228722,48.55324776146703,116.25822341812045,43.95422632999306,133.952576940649,50.57271413220776,162.69044614510491,48.172777066379986
Bellox,surprised,rotated,../data/augmented_images/Bellox_surprised_rotated.jpg,2560,2276,0.8890625,5826560,122.22830675389939,63.04350199940599,0,255,147.0,140.6323877210567,75.03807289250577,0,255,173.0,162.27298251455403,75.2363738054913,0,255,194.0,16.705755540147187,27.86310045291159,60.26017856162127,29.128697443557584,162.27367692085897,75.23631252860379,145.00282070381152,73.48047503766979,0,254,176.0,0.10176382,0.002560516,0.0095099,0.037004165,0.13557622,0.13633843,0.043101247,0.014982597,0.014845466,0.028985715,0.20147704,0.2426732,0.009941715,0.00847773,0.012549601,0.00021264692,0.1017724,0.0029334633,0.0064264336,0.024519958,0.08164646,0.1500695,0.07667852,0.026044356,0.011093167,0.010495558,0.010336802,0.020554151,0.21904176,0.23253497,0.0142341275,0.011618348,0.101670966,0.00039199804,0.003173914,0.0078911055,0.017126571,0.019178554,0.05265371,0.14232033,0.08074507,0.03682413,0.017201401,0.017896323,0.017572977,0.21405049,0.23034757,0.04095487,0.10170787,0.0020574748,0.0047945958,0.015624656,0.03657132,0.12119089,0.12384306,0.052014396,0.017835395,0.01166177,0.012615334,0.015630148,0.1964957,0.250214,0.026440473,0.011302896,14.644970617311072,13.168028133238137,36.652283792869945,30.583869597246196,912.0,931.0,0.025852475560193322,150631,98.71774498321894,1,721,917,245,245,60025,1.0,843.5,1039.5,127.87022074135777,31.83351920433132,104.02562265722615,34.2380355052369,116.08326530612244,31.501612405927116,160.02299042065806,34.19239395881868
Bellox,surprised,flipped,../data/augmented_images/Bellox_surprised_flipped.jpg,2560,2276,0.8890625,5826560,137.17312136148945,50.56289552770124,0,255,167.0,158.01030144716609,61.42510181049091,0,255,198.0,181.92616689779217,54.56071711173909,0,255,218.0,18.35033433106327,27.617093450761605,66.97972148231547,21.938529805599355,181.9270298426516,54.56040834541175,162.7878248915312,57.97528412105598,0,255,200.0,0.00017145622,0.0026132057,0.009975183,0.044215627,0.140717,0.15075448,0.050632104,0.016746074,0.015210862,0.02916146,0.22302714,0.27156934,0.022573868,0.008694839,0.013587949,0.00034943433,0.00015858414,0.0029767135,0.006691427,0.027319208,0.087996006,0.1559258,0.09219248,0.030471668,0.01233129,0.010789729,0.010434459,0.021133224,0.24025652,0.26795793,0.02031868,0.013046292,3.2609292e-05,0.00037552175,0.003191935,0.008042824,0.017428981,0.023427201,0.059708815,0.14363158,0.096243925,0.043022983,0.018933127,0.018190837,0.01792859,0.23353076,0.26699752,0.049312804,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,16.66934640679921,14.810394297836115,34.98957365402558,28.299949825307163,871.0,893.0,0.04717569200351494,274872,118.81083709439858,2,974,478,761,761,579121,1.0,1354.5,858.5,138.32461091896167,44.43306035878691,113.77228247637368,41.44732908078983,130.9347010382977,46.64914220825927,162.17208320886309,43.07069155016172
Bellox,surprised,grayscale,../data/augmented_images/Bellox_surprised_grayscale.jpg,2560,2276,0.8890625,5826560,162.7878248915312,57.97528412105594,0,255,200.0,162.7878248915312,57.97528412105594,0,255,200.0,162.7878248915312,57.97528412105594,0,255,200.0,0.0,0.0,0.0,0.0,162.7878248915312,57.97528412105594,162.7878248915312,57.97528412105594,0,255,200.0,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,8.650044e-05,0.0020607356,0.0049265777,0.016208535,0.043496847,0.123646885,0.1383372,0.061079953,0.020121993,0.012512357,0.01266442,0.016206475,0.21577328,0.2824157,0.037675574,0.012786962,16.66934640679921,14.810394297836115,34.98957365402558,28.29994982530718,871.0,893.0,0.04720555525043937,275046,118.81083709439858,2,499,419,879,879,772641,1.0,938.5,858.5,140.532080228722,48.55324776146703,140.532080228722,48.55324776146703,140.532080228722,48.55324776146703,140.532080228722,48.55324776146703
